,User_Name,Tags,URL,Location,Like_Count,Datetime,Location_URL
74,content_monster_yoopd,"['#크리스마스', '#Christmas', '#메리크리스마스', '#MerryChristmas', '#크리스마스케이크', '#ChristmasCake', '#정원커뮤니케이션', '#파리바게뜨', '#아티장홍', '#치즈케이크']",https://www.instagram.com/p/B6evVUGhgev/,봉선지웰,82,2019년 12월 25일,https://www.instagram.com/explore/locations/101279431262326/
75,pinn866,"['#Rcafe', '#RikSun', '#dessert', '#chessecake', '#coffee', '#익선동마을', '#십일월', '#카페라떼', '#치즈케이크', '#종로3가역', '#익선', '#popyummy', '#pin', '#seoul', '#koreatrip', '#foodie', '#vsco', '#igfood', '#instadaily', '#love', '#relax', '#gwanghwamun', '#handdrip', '#2019']",https://www.instagram.com/p/B57lQnyAb_l/,익선동 Ikseon-dong 益善洞,17,2019년 12월 11일,https://www.instagram.com/explore/locations/2218740288349834/ikseon-dong/
76,ragyeom_yeo,"['#맥모닝', '#달맛이고개', '#브런치카페', '#디저트카페', '#플라워카페', '#플레르쎄지엠', '#카페쎄지엠', '#린보공방', '#FLEURSEIZIEME', '#크리스마스', '#브런치', '#크로크무슈', '#양송이스프', '#치즈케이크']",https://www.instagram.com/p/B6W4ZupgNGo/,쎄지엠,44,2019년 12월 22일,https://www.instagram.com/explore/locations/165384980667442/
77,d_ong_e2,"['#베르다드', '#베르다드카페', '#치즈케이크', '#치즈케익', '#짱귀', '#카페스타그램', '#좋아요', '#산호동카페', '#산호동', '#마산']",https://www.instagram.com/p/B6NxN3AA4aE/,베르다드 카페,63,2019년 12월 18일,https://www.instagram.com/explore/locations/1240170786044622/
78,_fourhalf_,"['#포하프', '#fourhalf', '#치즈케이크', '#포하프카페', '#포하프공방', '#가죽공방카페', '#부산가죽공방카페', '#해운대카페', '#수영카페', '#센텀카페', '#영화의전당', '#apec나루공원', '#카야토스트', '#치즈케이크', '#부산데이트코스', '#티타임', '#인테리어', '#공간', '#데일리', '#카페투어', '#부산카페투어', '#daily', '#onthetable', '#coffee', '#cafetour']",https://www.instagram.com/p/B6RzydMpXQv/,Fourhalf,23,2019년 12월 20일,https://www.instagram.com/explore/locations/555697844765366/fourhalf/
79,cafemonthly,"['#월간상회', '#12월의월간이들', '#딸기케이크', '#딸기치즈케이크', '#초코케이크', '#무스케이크', '#치즈케이크', '#서울카페', '#디저트카페', '#낙성대카페', '#낙성대역카페', '#샤로수길카페', '#서울대입구카페', '#샤로수길', '#서울대입구', '#디저트', '#dessert', '#맞팔', '#선팔', '#팔로워', '#팔로우', '#좋아요']",https://www.instagram.com/p/B6jzmnHJ0PG/,월간상회 月刊商會,98,2019년 12월 27일,https://www.instagram.com/explore/locations/105121864227110/
80,coffeewaggle_wirye,"['#크리스마스케이크', '#당근케이크', '#치즈케이크', '#촉촉초코케이크', '#딸기생크림케이크', '#커피와글']",https://www.instagram.com/p/B6ZrkotJVyO/,커피와글 위례신도시점,24,2019년 12월 23일,https://www.instagram.com/explore/locations/197975510786774/
81,cafe_neudam,"['#크림브륄레', '#치즈케이크', '#카페느담', '#카페느리게담다', '#느담', '#느리게담다', '#김해카페', '#창원카페', '#부산카페', '#장유카페', '#장유율하카페거리', '#율하카페거리', '#김해디저트', '#장유디저트', '#율하디저트', '#꾸덕푸딩', '#디저트맛집', '#샤레', '#딥브라우니', '#크림브륄레라떼', '#크림뷜레라떼', '#치즈케이크', '#생딸기우유', '#마카롱', '#장유핫플', '#율하핫플', '#김해핫플', '#카페스타그램']",https://www.instagram.com/p/B6cgVatnV3k/,장유 율하 카페거리,258,2019년 12월 24일,https://www.instagram.com/explore/locations/248272965/
82,coffee_baum,"['#백향과망고청', '#커피바움', '#전주커피바움', '#커피', '#coffeebaum', '#첫줄', '#전주여행', '#lifestyle', '#일상', '#좋아요', '#좋반', '#전주혁신도시맛집', '#혁신도시', '#커피맛집', '#라떼맛집', '#그림맛집', '#전주혁신도시카페', '#디저트', '#전주카페', '#전주혁신도시', '#전주혁신', '#아메리카노', '#라떼', '#치즈케이크', '#스콘', '#스콘맛집', '#수제디져트', '#소잘라떼', '#락토프리']",https://www.instagram.com/p/B6Ciz9IF-wX/,Jeonju,40,2019년 12월 14일,https://www.instagram.com/explore/locations/245713997/jeonju/
83,ee.syun,"['#서윤지원', '#히트텍', '#맨투맨', '#양말', '#가방', '#부산', '#광복동', '#롯데백화점', '#폴바셋', '#이철헤어커커', '#마끼에', '#부평동', '#카페', '#오드이븐', '#치즈케이크']",https://www.instagram.com/p/B6n5gkyHPSR/,롯데광복아쿠아몰,10,2019년 12월 29일,https://www.instagram.com/explore/locations/280692313/
84,jung8462,"['#미니메이', '#치즈케이크', '#안산', '#이쁜카페']",https://www.instagram.com/p/B5-MjrWHrWk/,미니메이,12,2019년 12월 12일,https://www.instagram.com/explore/locations/116901086383563/
85,i.m.miri,"['#버터힐', '#치즈케이크', '#초코케이크', '#갈레트브레통', '#쿠키', '#케이크', '#카페', '#빵집', '#빵']",https://www.instagram.com/p/B57zVJaBXQy/,Butterhill,26,2019년 12월 11일,https://www.instagram.com/explore/locations/104975414260961/butterhill/
86,misae_eee,"['#c27', '#instagood', '#instagram', '#cafe', '#cafestagram', '#cheesecake', '#cake', '#yummy', '#karosukiru', '#korea', '#seoul', '#travel', '#trip', '#한국', '#한국여행', '#서울여행', '#카페', '#카페스타그램', '#케이크', '#치즈케이크', '#인스타그램', '#카페스타그램']",https://www.instagram.com/p/B6S2sNTnrcQ/,C27,49,2019년 12월 20일,https://www.instagram.com/explore/locations/1010807364/c27/
87,cafe__mill,"['#치즈케이크', '#딸기초코주르륵', '#인절미갸또', '#흑임자갸또', '#브라우니', '#생크림스콘', '#크리스마스', '#원주카페', '#참새방앗간', '#원주데이트', '#원주핫플', '#원주케이크', '#수제디저트', '#좋아요', '#원주커피', '#팔로우', '#좋반', '#좋아요반사', '#맞팔', '#l4l', '#likes', '#cafemill']",https://www.instagram.com/p/B6XLICtJeXj/,"Cafe_mill,참새방앗간",117,2019년 12월 22일,https://www.instagram.com/explore/locations/1899147876854147/cafe_mill/
88,j6_oo_e,"['#통영', '#장사도', '#장사도해상공원', '#한려수도', '#바다', '#보라색꽃', '#보라색', '#펭귄', '#동백꽃', '#동백터널길', '#옻칠', '#옻칠회화', '#옻칠미술관', '#통영밥상갯벌', '#가마솥굴밥', '#굴밥', '#작곡가', '#윤이상', '#윤이상을기억하며', '#해저터널', '#카페', '#동피랑폴리', '#제리치즈케이크', '#톰과제리치즈케이크', '#치즈케이크']",https://www.instagram.com/p/B6VjfnAggBH/,Tongyeong,53,2019년 12월 21일,https://www.instagram.com/explore/locations/246691530/tongyeong/
89,dessert_jung,['#디저트정'],https://www.instagram.com/p/B6E_x5gAGWY/,디저트정,30,2019년 12월 15일,https://www.instagram.com/explore/locations/376499552952256/
90,rachelskitchen_gm,"['#라헬의부엌광명점', '#메리크리스마스', '#크리스마스', '#성탄절', '#크리스마스이브', '#특별한날', '#겨울부엌', '#광명', '#광명카페', '#광명맛집', '#광명디저트카페', '#소하동카페', '#소하동맛집', '#연말', '#데이트', '#디저트맛집', '#수플레맛집', '#광명수플레', '#치즈케이크', '#연말', '#광명핫플', '#이케아', '#소하동', '#daily', '#좋아요', '#marrychristmas']",https://www.instagram.com/p/B6cL6-UnHnT/,라헬의부엌 : 광명점,299,2019년 12월 24일,https://www.instagram.com/explore/locations/251030415606715/
91,u.____.on,"['#유럽여행', '#체코', '#프라하', '#프라하성', '#입장', '#줄이길다', '#입장은', '#다음에', '#까를교', '#내려와서', '#한적한카페', '#분위기좋다', '#치즈케이크', '#카페라떼', '#먹스타그램']",https://www.instagram.com/p/B6DRCH8HfLA/,Prague Castle,28,2019년 12월 14일,https://www.instagram.com/explore/locations/446390054/prague-castle/
92,_se__eun_03,"['#새', '#운동화', '#개꿀', '#크리스마스', '#선물', '#저녁메뉴', '#존맛', '#스테이크', '#연어', '#감자', '#고구마', '#치즈', '#까르보나라', '#떡볶이', '#맥도날드', '#치즈케이크', '#코인노래방', '#가족게임', '#가족스타그램', '#행복했던', '#크리스마스']",https://www.instagram.com/p/B6fzHf3Hj6R/,우리 동네 어딘가,31,2019년 12월 25일,https://www.instagram.com/explore/locations/267520213/
93,the.order.kr,"['#디오더', '#딸기차', '#구월동카페', '#구월동핫플', '#구월동맛집', '#커피', '#카페', '#인천카페', '#부평카페', '#송도카페', '#디저트카페', '#신상카페', '#케이크', '#치즈케이크', '#티라미수', '#너티차일드', '#인천맛집']",https://www.instagram.com/p/B6MyCLNpVOZ/,The order,169,2019년 12월 18일,https://www.instagram.com/explore/locations/459275241296079/the-order/
94,hey.jinee,"['#치즈케이크', '#존맛탱이', '#인계동카페', '#수원카페', '#감성카페', '#쿠오레에스프레소', '#인계동데이트']",https://www.instagram.com/p/B6BLgPEhFli/,쿠오레에스프레소 수원,5,2019년 12월 14일,https://www.instagram.com/explore/locations/429171317668810/
95,_s__my,"['#인천여행', '#인천', '#인천카페', '#카페', '#cafe', '#디오더', '#디오더카페', '#theorder', '#카페투어', '#cafetour', '#coffee', '#dessert', '#구월동', '#구월동카페', '#아인슈페너', '#플랫화이트', '#말차라떼', '#아메리카노', '#치즈케이크']",https://www.instagram.com/p/B6XUWlEg09j/,"Incheon, Korea",66,2019년 12월 22일,https://www.instagram.com/explore/locations/213019810/incheon-korea/
96,helo_melo_yelo,"['#헬로멜로옐로', '#작은케익카페', '#부산대', '#부산대카페', '#디저트카페', '#부산카페', '#부산디저트카페', '#부산대디저트', '#치즈케이크', '#초코쿠키', '#부산쿠키세트', '#부산수제쿠키', '#부산케이크맛집', '#카페투어', '#부산예쁜카페', '#hellomellowyellow', '#부산주문케이크', '#다쿠아즈', '#프레첼머랭', '#몽블랑', '#딸기생크림']",https://www.instagram.com/p/B6j7NHFF55f/,헬로멜로옐로,35,2019년 12월 27일,https://www.instagram.com/explore/locations/1014635982010742/
97,cafe_vieni,"['#바스크치즈케이크', '#치즈케이크', '#당충전', '#티타임', '#카페비에니', '#주문케이크', '#cafe', '#vieni', '#비에니', '#케이크', '#타르트', '#카페스타그램', '#상수카페', '#dessert', '#tea', '#디저트', '#cake', '#홍대카페', '#일상스타그램', '#food', '#먹스타그램', '#커피스타그램', '#yummy', '#데일리', '#상수맛집', '#맛스타그램', '#온더테이블', '#팔로우', '#디저트그램']",https://www.instagram.com/p/B6Xfx__Ak6I/,비에니,34,2019년 12월 22일,https://www.instagram.com/explore/locations/310900096276836/
98,_fourhalf_,"['#포하프', '#fourhalf', '#메리크리스마스', '#포하프카페', '#포하프공방', '#가죽공방카페', '#부산가죽공방카페', '#해운대카페', '#수영카페', '#센텀카페', '#영화의전당', '#apec나루공원', '#카야토스트', '#치즈케이크', '#부산데이트코스', '#티타임', '#인테리어', '#공간', '#데일리', '#카페투어', '#부산카페투어', '#daily', '#onthetable', '#coffee', '#cafetour']",https://www.instagram.com/p/B6ek1RQp42J/,Fourhalf,26,2019년 12월 25일,https://www.instagram.com/explore/locations/555697844765366/fourhalf/
99,esther.moo,"['#뉴욕치즈케이크', '#juniorscheesecake', '#newyorkcheesecake', '#strawberrycheesecake', '#dessert', '#nyceats', '#nycfood', '#discoverUSA', '#zomato', '#onthetable', '#eeeeeats', '#f52gram', '#foodie', '#foodtography', '#여행스타그램', '#미국여행', '#여행에미치다', '#여행에미치다', '#jmt', '#맛집', '#뉴욕', '#뉴욕맛집', '#맛스타그램', '#먹스타그램', '#온더테이블', '#치즈케이크', '#디저트', '#달다구리']",https://www.instagram.com/p/B59lrB7FM8a/,Junior's Restaurant & Cheesecake,47,2019년 12월 12일,https://www.instagram.com/explore/locations/1705772549743453/juniors-restaurant-cheesecake/
100,_hxnsx_,"['#대구맛집', '#대구레스토랑', '#범어동맛집', '#아트리움', '#레스토랑', '#스테이크', '#에스까르고', '#치즈케이크', '#크리스마스']",https://www.instagram.com/p/B6h5GgMHq_9/,아트리움,21,2019년 12월 26일,https://www.instagram.com/explore/locations/264639005/
101,grunneuggim,"['#광주디저트카페', '#광주주문케이크', '#수완지구디저트카페', '#수완지구카페', '#광주스콘', '#그런느낌']",https://www.instagram.com/p/B6Px6r5hal_/,그런느낌,35,2019년 12월 19일,https://www.instagram.com/explore/locations/515218882249970/
102,cafe_mato,"['#카페마토', '#cafemato']",https://www.instagram.com/p/B6e7G25liwd/,카페 마토,62,2019년 12월 25일,https://www.instagram.com/explore/locations/192235888122072/
103,lemoned_pastry,['#어글리시스터즈의카페'],https://www.instagram.com/p/B6mVdl6JSq9/,레몬드 Lemoned,23,2019년 12월 28일,https://www.instagram.com/explore/locations/824070001289963/lemoned/
104,cattudio,"['#치즈케이크', '#아베키', '#후쿠오카']",https://www.instagram.com/p/B6UisbbHdFe/,Abeki,31,2019년 12월 21일,https://www.instagram.com/explore/locations/1849071/abeki/
105,uua.in,"['#seoul', '#카페', '#전망', '#치즈케이크']",https://www.instagram.com/p/B6nrpw6li7h/,조슈아커피,181,2019년 12월 28일,https://www.instagram.com/explore/locations/100622751381895/
106,cafe_afters_,"['#치즈케이크', '#홀케이크']",https://www.instagram.com/p/B6cMS_zhp8k/,카페에프터스,28,2019년 12월 24일,https://www.instagram.com/explore/locations/1997126500415613/
107,jellybean_cake_,"['#torontocakes', '#torontodessert', '#jellybeancake', '#젤리빈케이크', '#caketo', '#dessertto', '#baking', '#토론토', '#toronto', '#토론토맛집', '#케이크', '#디저트그램', '#기념일', '#치즈케이크', '#cheesecake', '#foodie', '#foodporn', '#doubleayer', '#eeeeeats', '#데일리', '#딸기', '#케잌', '#생일케이크', '#케이크맛집', '#더블레이어', '#더블레이어치즈케이크', '#토론토치즈케이크', '#토론토케이크추천']",https://www.instagram.com/p/B6QdxOijX6U/,"Toronto, Ontario",65,2019년 12월 19일,https://www.instagram.com/explore/locations/212991559/toronto-ontario/
108,heewon_aa,"['#건대카페', '#아르무아', '#치즈케이크']",https://www.instagram.com/p/B6pp0Z0pPiF/,카페 아르무아,11,2019년 12월 29일,https://www.instagram.com/explore/locations/226615204720940/
109,goodgoodweather,[],https://www.instagram.com/p/B56v9jAp7g6/,"Goodgoodweather,굿굿웨더",56,2019년 12월 11일,https://www.instagram.com/explore/locations/394013594463125/goodgoodweather/
110,nalrahongpong,"['#주말일상', '#동부이촌동카페', '#헬카페', '#느낌있다', '#재즈삘해서', '#아지트느낌', '#은은해서좋다', '#클래식카푸치노', '#치즈케이크', '#커피도맛있고', '#분위기좋은카페', '#찜해놓기', '#주말순삭', '#다음엔bar도가볼래요']",https://www.instagram.com/p/B6qMQ7tn-5S/,Hell Cafe Spiritus,61,2019년 12월 29일,https://www.instagram.com/explore/locations/324694307902701/hell-cafe-spiritus/
111,heyijeong,"['#스타싸인', '#구월동', '#와인', '#크리스마스', '#크리스마스파티', '#party', '#merrychristmas', '#love', '#럽스타그램', '#데이트', '#소고기', '#date', '#wine', '#beef', '#먹스타그램', '#foodporn', '#cake', '#치즈케이크', '#좋아요반사', '#좋아요', '#일상', '#소통', '#먹방', '#구월동카페', '#케잌추천', '#구월동맛집', '#cafe']",https://www.instagram.com/p/B6kI2BjpjIA/,스타싸인,43,2019년 12월 27일,https://www.instagram.com/explore/locations/245430296126957/
